Date,Drill,Athlete Identifier,Playing Position,Start Time,Duration,Participation,Distance Covered(m),Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,Max Speed,Avg Speed,Max HR,Avg HR,HR Exertion,Time in HR Zone 1,Time in HR Zone 2,Time in HR Zone 3,Time in HR Zone 4,Time in HR Zone 5,Time in HR Zone 6,Speed Exertion,Sprint Count,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,New Bodyload,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 4,Impacts Zone 5,Impacts Zone 6,Running Series,Running Imbalance,Running Imbalance Standard Deviation,Running Symmetry Footstrikes,Metabolic Load Time Zone 1,Metabolic Load Time Zone 2,Metabolic Load Time Zone 3,Metabolic Load Time Zone 4,Metabolic Load Time Zone 5,Metabolic Load (relative),Metabolic Power Average,High-Metabolic-Power Distance,Equivalent Distance,Metabolic Load Distance Zone 1,Metabolic Load Distance Zone 2,Metabolic Load Distance Zone 3,Metabolic Load Distance Zone 4,Metabolic Load Distance Zone 5,Metabolic Load (absolute),Repeat Sprints,Sprint Max Acceleration,Sprint Total Distance,Work Rate Effort Count,Work Rate Effort Duration,Work Rate Effort Distance
11/11/16,Game  Practice,P04,Midfielder,11/11/16 18:04,14.1,Full,940.7,146.4,447.7,165.1,146.1,35.4,0,24.3,4,182,136.5,49.6,0.2,0.8,5.7,2.7,2.4,2.3,121,10,17,9,1,23,5,2,9.3,557,40,22,4,1,0,1,0.3,0,12,8.5,1,0.3,0.2,0.1,4.8,5.6,151.6,1025.4,628.5,159.4,70.9,58.9,21.8,428.6,5,3.4,103.4,4,0.002778,416.8
11/11/16,Game practice,P04,Midfielder,11/11/16 18:18,8.7,Full,861.6,81.9,360.7,235.5,103.7,65.4,14.4,26.4,6,184,163.2,60.3,0,0,0.4,1.4,2.2,4.6,156.1,10,24,8,2,11,9,5,12.3,653,63,18,7,2,0,0,0,0,0,6.1,1.3,0.3,0.2,0.1,4.5,8.6,169,967.3,474.1,217.1,70.7,68.5,29.8,404.3,2,3.4,136.7,5,0.003472,562.1
11/11/16,Set Play Practice,P04,Midfielder,11/11/16 18:26,18.3,Full,418.1,107.8,181.2,111.2,17.8,0,0,18,1.4,174,131.3,46.5,0,1.2,8.3,5.9,2.2,0.8,29.1,2,13,2,0,13,9,0,5.2,393,20,8,1,0,0,1,0.9,0,10,4.6,0.9,0.2,0.1,0,2.4,2.2,46.8,512.9,261.4,109.9,36.1,10.7,0,214.4,0,2.7,24.4,0,0,0
11/11/16,Free Time,P04,Midfielder,11/11/16 18:45,8.7,Full,203.9,43.5,81.8,51.8,26.9,0,0,18.4,1.4,164,129.3,20.5,0,0.3,5,1.6,1.7,0,23,4,5,4,0,6,2,1,3.5,185,14,4,1,2,0,0,0,0,0,2.1,0.3,0.1,0.1,0,1.1,2.2,33.5,247.4,125.2,45.2,21.4,12.1,0,103.4,1,2.8,39.2,0,0,0
11/11/16,Warm Up,P20,Wide Attacker,11/11/16 17:32,8,Full,482.7,64.3,220.4,159.1,29.9,9,0,20.4,3.6,151,125.7,0.6,0,0,0.2,0,0.1,0,50.7,6,13,6,0,14,1,1,7.4,581,58,6,0,0,0,1,6.9,0,10,4.1,0.8,0.2,0.1,0,2.4,5.1,55.5,522.7,295.7,128.8,33.8,21.8,0,218.5,5,2.9,55.5,2,0.001389,204.4
11/11/16,Acceleration Runs 3 x 30 90%,P20,Wide Attacker,11/11/16 17:41,2.6,Full,170.5,11.7,88.2,6.7,16.5,43.3,4.3,25.2,4,0,0,0,0,0,0,0,0,0,41.9,3,0,2,1,0,0,3,2.2,95,8,8,0,0,0,0,0,0,0,1.3,0.1,0,0,0.1,1.1,7.1,58.9,235.8,94.2,15.5,10.9,11.8,36.2,98.6,0,3.1,64.1,1,0.000694,100.2
11/11/16,Passing practice,P20,Wide Attacker,11/11/16 17:55,6.2,Full,439.1,48.5,131.2,165.2,94.1,0,0,17.4,4.3,0,0,0,0,0,0,0,0,0,77.1,12,15,10,2,22,7,2,7.7,545,66,9,0,0,0,0,0,0,0,2.5,0.8,0.3,0.1,0,2.3,6.3,105,504.4,197.5,131.2,69.4,31.3,4.3,210.8,9,3.3,152.8,2,0.001389,225.9
11/11/16,Game  Practice,P20,Wide Attacker,11/11/16 18:04,14.1,Full,1120.2,87.2,326.7,346.3,259.5,100.4,0,24.6,4.8,0,0,0,0,0,0,0,0,0,247.6,11,31,7,4,20,12,7,19.5,985,168,27,2,1,1,0,0,0,0,6.1,1.7,0.8,0.4,0.1,5.9,6.9,316.6,1264.3,482.3,318.6,188.2,104.4,24,528.4,2,3.2,153.6,7,0.004861,854.1
11/11/16,Game practice,P20,Wide Attacker,11/11/16 18:18,8.7,Full,962.3,70.3,285.7,261.2,195,115.5,34.8,26.6,6.7,0,0,0,0,0,0,0,0,0,267.8,7,17,6,1,15,7,4,19.1,861,109,27,5,0,2,0,0,0,0,5.2,1.5,0.5,0.3,0.1,5,9.5,282.8,1066.7,412.1,261.8,144.9,106.5,31.4,445.8,2,3.2,158.4,7,0.004861,793.1
11/11/16,Set Play Practice,P20,Wide Attacker,11/11/16 18:26,18.3,Full,456.5,55.4,168.8,131.7,100.7,0,0,18.5,1.5,128,103.6,1.3,0.2,0.5,0.2,0.1,0,0,71.6,9,6,8,1,14,1,1,6.5,380,67,3,2,0,0,0,0,0,0,3.3,0.7,0.2,0.1,0,2.4,2.2,90.8,516.4,242.5,122.3,49.4,34.1,7.3,215.8,6,3,105.4,1,0.000694,100.6
11/11/16,Free Time,P20,Wide Attacker,11/11/16 18:45,8.7,Full,523,81,216.4,128.4,89.5,7.8,0,20.7,3.6,0,0,0,0,0,0,0,0,0,70.3,8,8,6,2,13,4,0,5.8,437,47,10,0,0,0,0,0,0,0,4.7,0.6,0.2,0.2,0.1,2.8,5.5,93.2,613.6,330.7,95.5,33.3,40.7,19.2,256.5,2,3.2,89.9,0,0,0
11/11/16,Warm Up,P25,Midfielder,11/11/16 17:32,8,Full,490.7,91.7,226.8,133.8,38.4,0,0,19.3,3.7,174,143,36.2,0,0,1.7,2.4,1.6,2.2,43.4,6,18,4,2,18,3,1,7.3,540,64,7,1,0,0,0,0,0,0,4.4,0.8,0.1,0.1,0,2.4,5.1,48.9,522.1,319.2,121.4,29.7,12,7.1,218.2,3,3.9,52.9,1,0.000694,100.1
11/11/16,Acceleration Runs 3 x 30 90%,P25,Midfielder,11/11/16 17:41,2.6,Full,185.1,7.9,106.7,9.3,16.1,39.5,5.7,25.6,4.3,174,153.4,16,0,0,0.2,0.9,0.3,1.2,42.8,3,0,0,3,0,0,3,1.8,125,24,2,0,0,0,0,0,0,0,1.4,0.1,0,0,0.1,1.2,7.5,55.8,249.3,114.9,12.9,11.4,13.5,30.9,104.2,0,4,58.2,0,0,0
11/11/16,Passing practice,P25,Midfielder,11/11/16 17:55,6.2,Full,406.6,67.5,170.2,139.3,29.6,0,0,18.8,4,190,176.8,57,0,0,0,0,0.6,5.5,40,14,17,10,4,21,10,2,5.9,477,40,6,0,0,0,0,0,0,0,3.3,0.6,0.2,0.1,0,2.3,6.1,78.2,485.2,242.2,85.3,45.1,23.8,9.2,202.8,11,3.5,166.5,0,0,0
11/11/16,Game  Practice,P25,Midfielder,11/11/16 18:04,14.1,Full,990.9,129.6,298.9,337.2,168.3,56.9,0,23.2,4.2,191,159.4,93,0,0.2,0.7,4.5,0.7,8.1,177.8,12,24,10,2,14,10,5,12.7,963,116,28,0,0,0,0,0,0,0,6.2,1.8,0.6,0.2,0.1,5.1,6,215.4,1092,475.6,299,132.6,60.3,22.5,456.4,3,3.6,175,6,0.004167,645
11/11/16,Game practice,P25,Midfielder,11/11/16 18:18,8.7,Full,848.2,97,381.5,172.3,137.5,52.9,7,26,5.9,185,167.6,71.7,0,0,0,0.8,1.3,6.6,144,9,18,7,2,11,7,5,13.3,600,96,16,4,0,1,0,0,0,0,6.3,1,0.5,0.1,0.1,4.3,8.2,176.6,921.8,497.3,173.2,117.3,36.6,22.7,385.3,3,4.2,118.8,5,0.003472,501.3
11/11/16,Set Play Practice,P25,Midfielder,11/11/16 18:26,18.3,Full,46.5,34.9,11.6,0,0,0,0,5.1,0.2,142,117.8,29.4,0,1.8,13,3.6,0,0,0,0,0,0,0,0,0,0,0.1,9,1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.3,0.2,0,54.9,45.3,0.6,0,0,0,23,0,0,0,0,0,0
11/11/16,Free Time,P25,Midfielder,11/11/16 18:45,8.7,Full,531.1,103.1,297.3,71.9,58.8,0,0,17.7,3.7,168,149.5,42.9,0,0,0.3,2.3,4.1,1.9,42.1,5,17,3,2,19,4,1,7.7,435,43,9,5,0,1,0,0,0,0,5.6,0.6,0.2,0.1,0,2.7,5.1,57,575,387.7,85.8,43.9,13.1,0,240.3,3,3.1,50.5,0,0,0
12/11/16,Game Warm Up,P18,Attacker,12/11/16 14:34,17.8,Full,1125.7,142.8,405.1,350.7,226,1.1,0,19.5,3.8,0,0,0,0,0,0,0,0,0,173.2,16,50,13,3,50,14,3,20.6,1082,180,44,1,1,0,1,8.9,0,12,7.7,2,0.8,0.3,0,6,5.7,240,1298.6,566.4,312.6,170.1,64,5.9,542.8,3,3.8,186.8,2,0.001389,200.2
12/11/16,First Half,P18,Attacker,12/11/16 15:03,47.8,Full,5476.7,342.5,1587.5,1955.1,1399.1,152.6,40,26.2,6.9,0,0,0,0,0,0,0,0,0,1184.3,46,165,36,10,154,56,11,120.8,4711,1055,246,46,9,2,13,10,4.7,178,26.5,9.9,4.4,1.1,0.3,28.2,9.8,1413.3,6071.7,2269.6,1783.6,1024.3,300.9,88.2,2537.7,15,3.7,562.5,38,0.026389,4461
12/11/16,Second Half,P18,Attacker,12/11/16 16:06,50.6,Full,4873.1,409.2,1758.7,1465,1092.6,147.6,0,24.5,5.8,0,0,0,0,0,0,0,0,0,880.2,40,135,35,5,123,42,15,83.7,3578,845,155,28,5,1,6,6.3,4.9,82,29.2,8.3,3.6,0.7,0.2,25,8.2,1106,5385,2331.5,1423.6,836.1,205,64.9,2250.7,9,3.9,552.2,30,0.020833,3305.3
12/11/16,Game Warm Up,P16,Central Defender,12/11/16 14:30,21.3,Full,1299.7,172.1,484.9,455.4,183,4.3,0,20.6,3.7,0,0,0,0,0,0,0,0,0,175.7,25,37,23,3,48,8,4,21.5,1276,153,22,7,3,1,3,-1.4,1.6,32,9.9,2.3,0.8,0.3,0,7,5.5,231.3,1505,706.5,361.6,153.7,68.3,9.2,629,14,3.2,255.2,4,0.002778,401
12/11/16,First Half,P16,Central Defender,12/11/16 15:03,47.8,Full,5109,353.7,1614.8,1882.9,1163.6,94.1,0,23.7,6.4,0,0,0,0,0,0,0,0,0,974.7,57,147,47,11,163,45,15,92.2,4982,600,108,41,12,8,16,-0.1,2.3,217,26.4,11.1,3.4,0.8,0.3,26.6,9.3,1058.3,5725.4,2167.1,1883.7,765.9,215.9,76.4,2393,25,4.3,591.7,36,0.025,4127.2
12/11/16,Second Half,P16,Central Defender,12/11/16 16:06,50.6,Full,5570.6,393,1524.5,2014.6,1420,193,25.6,26.2,6.6,0,0,0,0,0,0,0,0,0,1225.9,38,164,33,4,150,35,15,86.2,5261,705,111,28,11,3,21,0.8,3.2,292,26.9,11.9,4.3,0.9,0.1,28.4,9.4,1294.3,6118.3,2188.1,2087.1,987,263.5,43.8,2557.2,9,3.3,475.9,39,0.027083,4596.6
12/11/16,Game Warm Up,P27,Defender,12/11/16 14:39,12.3,Full,870.5,172,305.5,252.9,136.8,3.2,0,19.8,4.3,0,0,0,0,0,0,0,0,0,116.3,7,41,7,0,33,11,3,18.8,747,168,13,7,4,1,4,-1.4,6.3,42,7.3,1.4,0.6,0.1,0,4.5,6.1,158.5,961.6,490.6,221.4,131,27.5,0,401.9,2,2.8,62.3,3,0.002083,300.2
12/11/16,First Half,P27,Defender,12/11/16 15:03,47.8,Full,5691.6,375.5,1733.6,1897.4,1480.8,188.4,15.9,26.3,7.1,0,0,0,0,0,0,0,0,0,1197.3,66,161,61,5,151,51,28,85,5690,734,100,15,5,1,21,0.6,3.5,294,28.6,10.3,4,1.4,0.3,29.4,10.2,1425.4,6320.3,2439.8,1826.4,944.4,390.3,90.7,2641.6,30,3.6,825.5,40,0.027778,4856.2
12/11/16,Second Half,P27,Defender,12/11/16 16:06,50.6,Full,5906.2,374.4,1884,1746.9,1583.2,296,21.7,26.9,7,0,0,0,0,0,0,0,0,0,1303.8,55,139,44,11,134,46,27,78.9,5687,632,104,11,2,1,34,2.9,4.2,457,30.5,10.6,4,1.3,0.3,30,9.9,1441.5,6458.9,2518.5,1946.3,971.4,376.4,93.6,2699.6,17,3.9,830.3,43,0.029861,5039
12/11/16,Game Warm Up,P26,Defender,12/11/16 14:30,21.3,Full,1124.3,178.4,427.1,372.6,146.3,0,0,19,3.2,0,0,0,0,0,0,0,0,0,141.1,22,47,20,2,44,15,3,39.8,1266,306,67,13,6,4,0,0,0,0,9.1,1.8,0.9,0.2,0,6.2,4.8,230.3,1324.7,626.8,267.2,173.8,54.1,2.4,553.7,9,3.4,191.7,1,0.000694,100.1
12/11/16,First Half,P26,Defender,12/11/16 15:03,47.8,Full,4463.7,463.1,1670.3,1297.6,718,255,59.6,30,5.6,0,0,0,0,0,0,0,0,0,833.1,82,140,66,17,126,50,37,110.1,4202,793,161,42,9,7,5,2.8,3.7,64,29.7,6.5,2.9,1.2,0.5,24.3,8.5,1124.6,5225.2,2260.2,1079,644.4,330.4,149.8,2183.9,38,4,913.5,28,0.019444,2967.3
12/11/16,Second Half,P26,Defender,12/11/16 16:06,50.6,Full,4220.7,542.4,1460.3,1092.9,885.9,184.6,54.5,28.1,5,0,0,0,0,0,0,0,0,0,830.1,60,132,43,17,99,48,28,89.4,3718,800,140,30,12,5,10,4.6,3.4,136,29.5,6.1,2.9,1.1,0.4,22.9,7.6,1070.7,4938,2126,1024,652.6,311.6,106.5,2063.9,19,4.4,713,22,0.015278,2243.8
12/11/16,Game Warm Up,P25,Midfielder,12/11/16 14:30,21.3,Full,1263.3,206.9,413.4,373.4,248.2,21.5,0,22.1,3.6,0,0,0,0,0,0,0,0,0,206.7,28,33,22,6,42,12,8,16.5,1374,174,15,0,0,0,2,-1.2,1.6,22,10.2,2,0.7,0.3,0.1,7.1,5.5,266.4,1519.7,681.9,313.3,155.3,79.4,31.7,635.2,15,3.8,290.6,3,0.002083,300.3
12/11/16,First Half,P25,Midfielder,12/11/16 15:03,47.8,Full,5140.1,396.9,1903.4,1574.5,1008.3,235.5,21.6,26.7,6.5,0,0,0,0,0,0,0,0,0,962.7,45,118,30,16,128,43,20,66.7,4421,594,119,19,4,0,9,0.8,2.8,107,30.3,8.8,3.2,0.9,0.4,26.6,9.3,1107,5719,2523.5,1509.7,750.2,239.6,117.1,2390.3,14,4.8,693.1,34,0.023611,3825
12/11/16,Second Half,P25,Midfielder,12/11/16 16:06,50.6,Full,3885.7,344.9,1376.1,1098.8,753.8,196.3,115.8,29.9,4.6,0,0,0,0,0,0,0,0,0,867.3,39,102,30,9,71,29,29,57.7,3290,447,115,16,8,1,6,0.4,3.1,75,23.2,6.5,2.3,0.8,0.4,20.4,6.7,933.7,4388.2,1828.2,1122.4,543.8,257.2,132.7,1834.1,12,4,531.8,27,0.01875,2973
12/11/16,Game Warm Up,P17,Wide Defender,12/11/16 14:30,21.3,Full,1220.2,202.3,462.4,363.3,169.6,22.5,0,23.3,3.4,0,0,0,0,0,0,0,0,0,165.1,22,57,19,3,53,17,7,28.2,1230,203,47,8,4,0,0,0,0,0,10.2,1.7,0.9,0.3,0.1,6.7,5.3,261.8,1450.9,694.1,264.3,166.5,80.1,15.2,606.4,13,3.3,213.7,3,0.002083,300.6
12/11/16,First Half,P17,Wide Defender,12/11/16 15:03,47.8,Full,3952.6,478.3,1476,1264.7,598.2,125.4,10.1,26.9,5,0,0,0,0,0,0,0,0,0,623.1,41,118,39,3,108,36,9,66.5,3193,598,100,18,6,1,3,3.2,2.2,34,28.2,7.2,2.2,0.6,0.2,20.5,7.2,702.7,4425,2083.9,1165.9,480.9,164.7,57.2,1849.5,16,4,498.5,21,0.014583,2183
12/11/16,Second Half,P17,Wide Defender,12/11/16 16:06,50.6,Full,4127.7,498.2,1333.7,1309.1,794.8,138.4,53.5,29.1,4.9,0,0,0,0,0,0,0,0,0,801.4,41,101,33,8,98,29,12,74.7,3582,666,126,23,5,1,6,-0.6,2.7,72,27.4,7.6,2.5,0.7,0.3,21.6,7.1,859.3,4659.6,1987.1,1281.2,569.3,200,90,1947.5,11,4.2,551.9,19,0.013194,1938.2
12/11/16,Game Warm Up,P08,Midfielder,12/11/16 14:30,21.3,Full,866.6,165.2,353.1,212.7,134.6,1.1,0,19.4,2.4,0,0,0,0,0,0,0,0,0,104.3,15,25,13,2,28,16,3,17.5,1044,152,33,0,0,0,0,0,0,0,8.1,1.4,0.4,0.2,0.1,5,3.9,151.8,1070.8,514.3,200.5,80.5,46,25.4,447.6,9,3.8,148.5,3,0.002083,300.2
12/11/16,First Half,P08,Midfielder,12/11/16 15:03,47.8,Full,620.6,110.3,250,198.4,56.4,5.5,0,20.4,0.8,0,0,0,0,0,0,0,0,0,71,6,7,3,3,15,1,0,11.3,689,74,28,0,0,0,0,0,0,0,5.5,1.2,0.1,0.1,0,3.2,1.1,55.4,681.9,394.1,171.1,25.2,18.3,12,285,3,3.9,64.6,0,0,0
12/11/16,Second Half,P08,Midfielder,12/11/16 16:06,50.6,Full,2194,213.9,617.9,771.4,495.9,94.9,0,24,2.6,0,0,0,0,0,0,0,0,0,441.1,28,63,26,3,65,19,6,51.1,2151,456,87,19,5,0,5,0.7,2.8,59,12.7,3.9,1.4,0.5,0.2,11.5,3.8,512.5,2479.9,998.2,683,328.6,132.8,51.1,1036.5,13,4.2,318,11,0.007639,1297.8
12/11/16,Game Warm Up,P23,Attacker,12/11/16 14:30,21.3,Full,1121.5,292.2,416.9,276.7,133.6,2.1,0,20,3.2,0,0,0,0,0,0,0,0,0,118.8,19,39,15,4,46,15,1,12.6,976,127,18,0,0,0,1,0.6,0,11,11.5,1.6,0.7,0.2,0,6.1,4.8,187.7,1314.7,703.6,230.3,127.6,50.6,9.5,549.5,11,3.5,168,0,0,0
12/11/16,First Half,P23,Attacker,12/11/16 15:03,47.8,Full,4496.2,455,1580.4,1563.8,809.1,74.9,13,26.9,5.6,0,0,0,0,0,0,0,0,0,758.2,33,127,26,6,118,37,15,44.4,3619,388,68,7,1,0,12,-1.3,2.4,158,28.5,9.1,2.6,0.6,0.2,23,8,770.1,4942.3,2205.4,1520.6,563.9,157.4,48.8,2065.7,9,3.7,460.4,28,0.019444,2999.7
12/11/16,Second Half,P23,Attacker,12/11/16 16:06,50.6,Full,4912.1,465.2,1597.2,1911.3,850.1,70.6,17.7,27.5,5.8,0,0,0,0,0,0,0,0,0,839.8,47,108,40,7,111,36,16,48.6,4057,427,61,6,1,1,15,-2.7,3.5,194,29.7,10.6,2.7,0.7,0.2,24.9,8.2,817,5365.6,2287.6,1807.6,596,174.9,46,2242.6,15,3.8,540.7,29,0.020139,3144.7
12/11/16,Game Warm Up,P11,Central Defender,12/11/16 14:30,21.3,Full,1059.6,240.3,422,297.5,98.7,1.1,0,19.9,3,0,0,0,0,0,0,0,0,0,108,16,35,15,1,43,8,1,37.4,1174,150,38,2,0,0,0,0,0,0,10.5,1.7,0.5,0.2,0,5.6,4.4,137.7,1211.8,683.2,238.7,93.3,36.1,8.3,450.2,8,3.2,104.4,2,0.001389,200.3
12/11/16,First Half,P11,Central Defender,12/11/16 15:03,47.8,Full,4400.5,455.6,1410.9,1784.8,674.2,74.9,0,23.7,5.5,0,0,0,0,0,0,0,0,0,716.4,35,128,32,3,98,35,11,70.2,4394,832,119,17,1,0,9,1.8,4.5,124,27.6,9.4,2.6,0.6,0.1,22.5,7.8,739.5,4837.7,2094.4,1566.5,557.2,152.7,29.6,1797.3,9,3.7,402.2,26,0.018056,2794.3
12/11/16,Second Half,P11,Central Defender,12/11/16 16:06,50.6,Full,4453,496.7,1421.9,1608.3,773.9,100.6,51.7,30.7,5.3,0,0,0,0,0,0,0,0,0,827.1,35,122,31,5,104,34,9,70.8,4409,799,126,20,1,0,11,1,2.7,136,28.7,9.3,2.5,0.6,0.2,22.9,7.5,785.3,4921.9,2109.4,1558.3,542.8,174,68.6,1828.6,7,3.5,423.1,25,0.017361,2625.7
12/11/16,Game Warm Up,P24,Midfielder,12/11/16 14:30,21.3,Full,1155.1,217.3,443.7,396.9,97.2,0,0,18.9,3.3,0,0,0,0,0,0,0,0,0,125.3,22,52,19,3,62,10,2,11.6,1237,77,2,0,0,0,0,0,0,0,10,2.4,0.6,0.2,0,6.3,4.9,162.8,1347.6,648.5,343,117.1,37.1,8.7,563.2,13,3.6,164.3,3,0.002083,301
12/11/16,First Half,P24,Midfielder,12/11/16 15:03,47.8,Full,5350.5,299.3,1553.4,2322.7,1084.6,90.5,0,24.6,6.7,0,0,0,0,0,0,0,0,0,1026.5,62,205,50,13,168,60,24,58,6086,391,48,6,1,2,6,4.9,1.7,74,25,12.1,3.9,0.9,0.2,28,9.7,1152.9,6018.7,2188,2009.6,844.9,239.9,68.2,2515.6,28,4.6,697.9,38,0.026389,4543.3
12/11/16,Second Half,P24,Midfielder,12/11/16 16:06,50.6,Full,4166.2,296.6,1242.1,1811.3,770.3,45.9,0,22.2,4.9,0,0,0,0,0,0,0,0,0,747.8,41,141,30,11,142,41,10,38.2,4653,325,28,1,1,0,8,2.9,1.9,93,21.2,9.9,2.7,0.6,0.2,21.4,7.1,765.7,4609.8,1762,1637.9,568.6,155.9,41.1,1926.7,16,4.2,422.9,30,0.020833,3438.3
12/11/16,Game Warm Up,P04,Midfielder,12/11/16 14:30,21.3,Full,1005.1,149.8,302.9,382.4,151.7,18.4,0,21.5,2.8,0,0,0,0,0,0,0,0,0,154.9,19,22,12,7,30,9,7,16.5,1418,94,12,7,0,0,1,-0.3,0,11,7.5,2,0.5,0.2,0.1,5.7,4.5,188.4,1236.7,495.6,320.5,94.9,57.6,36,516.9,13,4,199.7,4,0.002778,450.8
12/11/16,First Half,P04,Midfielder,12/11/16 15:03,47.8,Full,345.3,54.9,161.4,93.7,16,19.2,0,23.5,0.4,0,0,0,0,0,0,0,0,0,38.1,2,1,0,2,2,2,0,4,407,18,7,0,0,0,0,0,0,0,3.1,0.6,0,0,0.1,1.8,0.6,28.2,386.1,229.9,87.2,4.6,7.5,16.1,161.4,1,3.8,30.4,1,0.000694,100.1
12/11/16,Second Half,P04,Midfielder,12/11/16 16:06,50.6,Full,2502.1,233.7,653,875.7,605.5,102.4,31.8,28.4,3,0,0,0,0,0,0,0,0,0,564.9,28,49,16,12,56,21,10,38.5,3116,252,56,12,1,0,6,0.6,2.2,76,13.4,5.1,1.4,0.5,0.3,13.3,4.4,572.8,2872.4,1044.5,884.7,338.4,137.4,97,1200.5,12,4.7,377.5,16,0.011111,1832.4
12/11/16,Game Warm Up,P19,Defender,12/11/16 14:30,21.3,Full,792,182.4,320.9,195.1,93.6,0,0,19.1,2.2,0,0,0,0,0,0,0,0,0,83.8,12,26,9,3,21,16,3,15.8,1070,87,29,7,0,0,1,-3.4,0,10,8.2,1.4,0.3,0.1,0,4.4,3.5,106.1,949.8,489.2,196.6,65.6,31.8,8.7,397,7,3.2,79.3,2,0.001389,200.8
12/11/16,First Half,P19,Defender,12/11/16 15:03,47.8,Full,332.5,50.9,195.4,52.8,24.4,9,0,21,0.4,0,0,0,0,0,0,0,0,0,27.8,2,1,0,2,3,0,0,4.3,307,23,7,3,0,0,0,0,0,0,3.3,0.4,0,0,0,1.7,0.6,23.4,365.8,250,59.1,6.7,3.4,13.2,152.9,1,4.5,29.2,1,0.000694,100.1
12/11/16,Second Half,P19,Defender,12/11/16 16:06,50.6,Full,657.9,88.2,256.2,183.9,86.1,43.5,0,22.4,0.8,0,0,0,0,0,0,0,0,0,104.1,6,3,4,2,13,2,0,10,652,75,19,1,0,0,2,-2.6,2.4,22,5.2,1.2,0.1,0.1,0.1,3.4,1.1,86.9,734.2,375.5,195.5,27.2,30.4,29.2,306.9,3,4.1,104.7,2,0.001389,200.2
12/11/16,Game Warm Up,P20,Wide Attacker,12/11/16 14:29,22,Full,1233.7,154.5,384.6,417.2,218.4,59,0,23.4,3.4,0,0,0,0,0,0,0,0,0,220.7,20,43,15,5,35,15,6,19.6,1398,161,26,1,0,1,0,0,0,0,8.6,2.2,0.7,0.4,0.1,6.9,5.3,294.8,1489.3,592.9,339.6,149.9,108.1,36.7,622.5,7,3.6,242.3,4,0.002778,401.4
12/11/16,First Half,P20,Wide Attacker,12/11/16 15:03,47.8,Full,5421.6,314.2,1459.2,2127.1,1220.4,237.3,63.3,28.5,6.8,0,0,0,0,0,0,0,0,0,1229.4,73,144,69,4,142,47,22,95.7,5843,907,144,17,4,1,8,-3.6,3.3,91,25,10.8,3.7,1.5,0.4,28.5,9.9,1379.2,6126.8,2153.2,1878.8,847.3,416.1,115.7,2560.8,34,4,931.7,39,0.027083,4604.7
12/11/16,Second Half,P20,Wide Attacker,12/11/16 16:06,33.3,Full,3474.6,278.1,951.8,1212,766.1,193.1,73.4,29.2,6.3,0,0,0,0,0,0,0,0,0,822.3,36,81,31,6,87,28,9,58.1,3663,525,78,19,1,0,5,-3.2,6.7,54,18.2,6.6,2.2,0.7,0.3,18,9,877.4,3882.5,1446.5,1143.4,545,225.7,106.7,1622.7,9,4,600.7,23,0.015972,2499.8
15/11/16,Warm Up,P23,Attacker,15/11/16 17:31,19.2,Full,1085.3,127.2,315,498.6,144.5,0,0,16.9,3.4,148,115.9,33.8,1.8,3.7,6.4,6.4,0.8,0,164.2,20,52,19,1,60,10,1,31.9,1245,353,35,8,2,0,0,0,0,0,6.7,2.5,0.8,0.3,0,6,5.2,214.1,1290.2,482.5,388.7,149.6,57.4,7.2,539.3,7,3.6,194.2,0,0,0
15/11/16,Acceleration Runs 4 x 40 80%,P23,Attacker,15/11/16 17:51,3.2,Full,302.2,14.5,144.1,9.9,31.9,93.5,8.3,25.8,5.7,145,127.9,7.4,0.1,0.5,0.1,2.4,0.1,0,87.3,4,1,1,3,1,1,3,7.8,78,44,33,3,0,0,1,0.9,0,10,2,0.1,0.1,0.1,0.1,1.8,9.2,112,379.8,163.6,25.8,25.6,47.5,38.8,158.8,0,4,121.7,2,0.001389,201.2
15/11/16,Rondos,P23,Attacker,15/11/16 17:56,12.4,Full,756.6,88.1,303.2,290.8,64,10.6,0,21.9,3.7,141,110,17.8,1.2,3.9,4.7,2.5,0,0,94.9,5,25,5,0,18,7,2,20.5,731,113,19,4,1,4,0,0,0,0,5.4,1.7,0.3,0.1,0,3.9,5.2,91.9,836.8,409.4,255.3,63.9,24.9,3.1,349.7,1,2.4,44.8,2,0.001389,200.3
15/11/16,Passing Practice,P23,Attacker,15/11/16 18:09,10.5,Full,533.7,56.4,218.5,138.2,82.8,30.7,7,26.3,3.1,153,115.8,19,0.7,2,3,3.7,0.6,0,95.8,6,16,5,1,5,5,3,15.8,445,75,27,10,0,2,0,0,0,0,3.9,0.8,0.2,0.1,0.1,2.8,4.5,108.9,607.2,294.5,128.5,48.4,39.3,21.2,253.8,0,3.2,95.9,1,0.000694,100.1
